source_file,match_id,match_label,tournament,year,round,game_id,rally,rally_length,chen_role,opponent_name,chen_score_after,opponent_score_after,chen_score_before_observed,opponent_score_before_observed,point_winner_token,point_winner_name,point_won_by_chen,winner_inferred_from_score,last_shot_by,last_shot_type,win_reason_clean,chen_scoring_reason,opponent_scoring_reason
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,15,9,B,Viktor Axelsen,7,8,6,8,B,Chen Long,TRUE,FALSE,Chen Long,Drop,Winner,Winner,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,16,17,B,Viktor Axelsen,7,9,7,8,A,Viktor Axelsen,FALSE,FALSE,Chen Long,Net Hook,Opponent Hit Net,,Chen Hit Net
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,17,2,B,Viktor Axelsen,7,10,7,9,A,Viktor Axelsen,FALSE,FALSE,Chen Long,Net Shot,Opponent Hit Net,,Chen Hit Net
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,18,4,B,Viktor Axelsen,7,11,7,10,A,Viktor Axelsen,FALSE,FALSE,Chen Long,Net Block,Opponent Hit Net,,Chen Hit Net
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,19,4,B,Viktor Axelsen,7,12,7,11,A,Viktor Axelsen,FALSE,FALSE,Chen Long,Smash,Opponent Out,,Chen Out
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,20,15,B,Viktor Axelsen,7,13,7,12,A,Viktor Axelsen,FALSE,FALSE,Viktor Axelsen,Smash,Winner,,Opponent Winner
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,21,4,B,Viktor Axelsen,8,13,7,13,B,Chen Long,TRUE,FALSE,Chen Long,Drop,Winner,Winner,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,22,7,B,Viktor Axelsen,8,14,8,13,A,Viktor Axelsen,FALSE,FALSE,Chen Long,Net Hook,Opponent Failed to Cross Net,,Chen Failed to Cross Net
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,23,7,B,Viktor Axelsen,9,14,8,14,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Drive,Opponent Failed to Cross Net,Opponent Failed to Cross Net,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,24,7,B,Viktor Axelsen,9,15,9,14,A,Viktor Axelsen,FALSE,FALSE,Chen Long,Net Block,Opponent Failed to Cross Net,,Chen Failed to Cross Net
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,25,3,B,Viktor Axelsen,10,15,9,15,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Smash,Opponent Hit Net,Opponent Hit Net,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,26,16,B,Viktor Axelsen,10,16,10,15,A,Viktor Axelsen,FALSE,FALSE,Viktor Axelsen,Smash,Winner,,Opponent Winner
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,27,9,B,Viktor Axelsen,11,16,10,16,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Lift,Opponent Hit Net,Opponent Hit Net,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,28,20,B,Viktor Axelsen,11,17,11,16,A,Viktor Axelsen,FALSE,FALSE,Viktor Axelsen,Smash,Winner,,Opponent Winner
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,29,19,B,Viktor Axelsen,11,18,11,17,A,Viktor Axelsen,FALSE,FALSE,Viktor Axelsen,Lift,Opponent Misjudged Landing,,Chen Misjudged Landing
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,30,3,B,Viktor Axelsen,11,19,11,18,A,Viktor Axelsen,FALSE,FALSE,Viktor Axelsen,Drop,Winner,,Opponent Winner
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,31,1,B,Viktor Axelsen,11,20,11,19,A,Viktor Axelsen,FALSE,TRUE,Viktor Axelsen,Unknown Shot Type,,,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,32,2,B,Viktor Axelsen,11,21,11,20,A,Viktor Axelsen,FALSE,FALSE,Chen Long,Push,Opponent Out,,Chen Out
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,1,8,B,Viktor Axelsen,0,1,0,0,A,Viktor Axelsen,FALSE,FALSE,Chen Long,Drive,Opponent Hit Net,,Chen Hit Net
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,2,4,B,Viktor Axelsen,1,1,0,1,B,Chen Long,TRUE,FALSE,Chen Long,Smash,Winner,Winner,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,3,7,B,Viktor Axelsen,2,1,1,1,B,Chen Long,TRUE,FALSE,Chen Long,Lift,Opponent Misjudged Landing,Opponent Misjudged Landing,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,4,8,B,Viktor Axelsen,3,1,2,1,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Lift,Opponent Out,Opponent Out,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,5,1,B,Viktor Axelsen,3,2,3,1,A,Viktor Axelsen,FALSE,TRUE,Chen Long,Unknown Shot Type,,,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,6,26,B,Viktor Axelsen,3,3,3,2,A,Viktor Axelsen,FALSE,FALSE,Chen Long,Smash,Opponent Out,,Chen Out
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,7,1,B,Viktor Axelsen,4,3,3,3,B,Chen Long,TRUE,TRUE,Viktor Axelsen,Unknown Shot Type,,,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,8,8,B,Viktor Axelsen,4,4,4,3,A,Viktor Axelsen,FALSE,FALSE,Viktor Axelsen,Net Kill,Winner,,Opponent Winner
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,9,17,B,Viktor Axelsen,5,4,4,4,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Lift,Opponent Out,Opponent Out,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,10,16,B,Viktor Axelsen,6,4,5,4,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Smash,Opponent Out,Opponent Out,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,11,5,B,Viktor Axelsen,7,4,6,4,B,Chen Long,TRUE,FALSE,Chen Long,Smash,Winner,Winner,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,12,6,B,Viktor Axelsen,7,5,7,4,A,Viktor Axelsen,FALSE,FALSE,Viktor Axelsen,Smash,Winner,,Opponent Winner
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,13,14,B,Viktor Axelsen,7,6,7,5,A,Viktor Axelsen,FALSE,FALSE,Chen Long,Clear,Opponent Out,,Chen Out
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,14,38,B,Viktor Axelsen,8,6,7,6,B,Chen Long,TRUE,FALSE,Chen Long,Net Kill,Winner,Winner,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,15,6,B,Viktor Axelsen,9,6,8,6,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Lift,Opponent Out,Opponent Out,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,16,8,B,Viktor Axelsen,9,7,9,6,A,Viktor Axelsen,FALSE,FALSE,Viktor Axelsen,Smash,Winner,,Opponent Winner
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,17,1,B,Viktor Axelsen,10,7,9,7,B,Chen Long,TRUE,TRUE,Viktor Axelsen,Unknown Shot Type,,,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,18,4,B,Viktor Axelsen,11,7,10,7,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Net Shot,Opponent Hit Net,Opponent Hit Net,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,19,3,B,Viktor Axelsen,11,8,11,7,A,Viktor Axelsen,FALSE,FALSE,Chen Long,Lift,Opponent Out,,Chen Out
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,20,5,B,Viktor Axelsen,12,8,11,8,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Net Shot,Opponent Failed to Cross Net,Opponent Failed to Cross Net,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,21,1,B,Viktor Axelsen,13,8,12,8,B,Chen Long,TRUE,TRUE,Chen Long,Unknown Shot Type,,,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,22,4,B,Viktor Axelsen,13,9,13,8,A,Viktor Axelsen,FALSE,FALSE,Viktor Axelsen,Smash,Winner,,Opponent Winner
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,23,1,B,Viktor Axelsen,14,9,13,9,B,Chen Long,TRUE,TRUE,Viktor Axelsen,Unknown Shot Type,,,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,24,22,B,Viktor Axelsen,15,9,14,9,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Net Hook,Opponent Out,Opponent Out,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,25,4,B,Viktor Axelsen,16,9,15,9,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Smash,Opponent Hit Net,Opponent Hit Net,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,26,2,B,Viktor Axelsen,17,9,16,9,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Lift,Opponent Out,Opponent Out,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,27,4,B,Viktor Axelsen,18,9,17,9,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Net Hook,Opponent Hit Net,Opponent Hit Net,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,28,2,B,Viktor Axelsen,18,10,18,9,A,Viktor Axelsen,FALSE,FALSE,Viktor Axelsen,Net Shot,Winner,,Opponent Winner
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,29,9,B,Viktor Axelsen,19,10,18,10,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Net Block,Opponent Hit Net,Opponent Hit Net,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,30,1,B,Viktor Axelsen,19,11,19,10,A,Viktor Axelsen,FALSE,TRUE,Chen Long,Unknown Shot Type,,,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,31,5,B,Viktor Axelsen,20,11,19,11,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Net Shot,Opponent Hit Net,Opponent Hit Net,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,32,4,B,Viktor Axelsen,20,12,20,11,A,Viktor Axelsen,FALSE,FALSE,Viktor Axelsen,Smash,Winner,,Opponent Winner
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set2.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,2,33,5,B,Viktor Axelsen,21,12,20,12,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Smash,Opponent Out,Opponent Out,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,1,7,B,Viktor Axelsen,0,1,0,0,A,Viktor Axelsen,FALSE,FALSE,Chen Long,Net Block,Opponent Hit Net,,Chen Hit Net
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,2,5,B,Viktor Axelsen,1,1,0,1,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Net Hook,Opponent Hit Net,Opponent Hit Net,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,3,15,B,Viktor Axelsen,1,2,1,1,A,Viktor Axelsen,FALSE,FALSE,Chen Long,Net Block,Opponent Failed to Cross Net,,Chen Failed to Cross Net
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,4,11,B,Viktor Axelsen,1,3,1,2,A,Viktor Axelsen,FALSE,FALSE,Viktor Axelsen,Smash,Winner,,Opponent Winner
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,5,1,B,Viktor Axelsen,2,3,1,3,B,Chen Long,TRUE,TRUE,Viktor Axelsen,Unknown Shot Type,,,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,6,2,B,Viktor Axelsen,2,4,2,3,A,Viktor Axelsen,FALSE,FALSE,Viktor Axelsen,Smash,Winner,,Opponent Winner
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,7,1,B,Viktor Axelsen,3,4,2,4,B,Chen Long,TRUE,TRUE,Viktor Axelsen,Unknown Shot Type,,,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,8,4,B,Viktor Axelsen,4,4,3,4,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Lift,Opponent Out,Opponent Out,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,9,5,B,Viktor Axelsen,4,5,4,4,A,Viktor Axelsen,FALSE,FALSE,Chen Long,Net Block,Opponent Hit Net,,Chen Hit Net
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,10,27,B,Viktor Axelsen,5,5,4,5,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Net Shot,Opponent Out,Opponent Out,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,11,24,B,Viktor Axelsen,6,5,5,5,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Drop,Opponent Hit Net,Opponent Hit Net,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,12,7,B,Viktor Axelsen,7,5,6,5,B,Chen Long,TRUE,FALSE,Chen Long,Smash,Winner,Winner,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,13,11,B,Viktor Axelsen,7,6,7,5,A,Viktor Axelsen,FALSE,FALSE,Chen Long,Drop,Opponent Hit Net,,Chen Hit Net
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,14,13,B,Viktor Axelsen,8,6,7,6,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Net Shot,Opponent Failed to Cross Net,Opponent Failed to Cross Net,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,15,12,B,Viktor Axelsen,8,7,8,6,A,Viktor Axelsen,FALSE,FALSE,Viktor Axelsen,Net Kill,Winner,,Opponent Winner
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,16,13,B,Viktor Axelsen,9,7,8,7,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Lift,Opponent Out,Opponent Out,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,17,20,B,Viktor Axelsen,10,7,9,7,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Net Kill,Opponent Out,Opponent Out,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,18,5,B,Viktor Axelsen,10,8,10,7,A,Viktor Axelsen,FALSE,FALSE,Chen Long,Net Block,Opponent Failed to Cross Net,,Chen Failed to Cross Net
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,19,4,B,Viktor Axelsen,10,9,10,8,A,Viktor Axelsen,FALSE,FALSE,Chen Long,Net Shot,Opponent Hit Net,,Chen Hit Net
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,20,13,B,Viktor Axelsen,10,10,10,9,A,Viktor Axelsen,FALSE,FALSE,Viktor Axelsen,Smash,Winner,,Opponent Winner
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,21,10,B,Viktor Axelsen,11,10,10,10,B,Chen Long,TRUE,FALSE,Chen Long,Smash,Winner,Winner,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,22,22,B,Viktor Axelsen,12,10,11,10,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Net Shot,Opponent Failed to Cross Net,Opponent Failed to Cross Net,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,23,15,B,Viktor Axelsen,12,11,12,10,A,Viktor Axelsen,FALSE,FALSE,Chen Long,Net Shot,Opponent Hit Net,,Chen Hit Net
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,24,1,B,Viktor Axelsen,12,12,12,11,A,Viktor Axelsen,FALSE,TRUE,Viktor Axelsen,Unknown Shot Type,,,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,25,30,B,Viktor Axelsen,12,13,12,12,A,Viktor Axelsen,FALSE,FALSE,Chen Long,Net Hook,Opponent Hit Net,,Chen Hit Net
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,26,12,B,Viktor Axelsen,12,14,12,13,A,Viktor Axelsen,FALSE,FALSE,Chen Long,Drop,Opponent Out,,Chen Out
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,27,1,B,Viktor Axelsen,12,15,12,14,A,Viktor Axelsen,FALSE,TRUE,Viktor Axelsen,Unknown Shot Type,,,
