rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,source_file,match_id,match_label,tournament,year,round,game_id,player_A_name,player_B_name,chen_role,opponent_role,opponent_name,shot_by_name,is_chen_shot,shot_type_clean,point_winner_name,point_won_by_chen,win_reason_clean,lose_reason_clean
31,1.0,00:50:54,76370.0,14,17,B,1,Short serve,,1.0,2.0,,,,,7,580.0,512.0,,,,,8,651.0,411.0,8,559.0,574.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Short Serve,,,,
31,2.0,00:50:55,76398.0,14,17,A,2,Push shot,,,2.0,7,580.0,512.0,,3,506.0,365.0,,,,,7,563.0,526.0,8,631.0,410.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Push,,,,
31,3.0,00:50:57,76429.0,14,17,B,2,Transition drop shot,,,1.0,3,506.0,365.0,,2,446.0,523.0,,,,,3,529.0,362.0,8,622.0,548.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Drop,,,,
31,4.0,00:50:57,76447.0,14,17,A,2,Net shot,,1.0,2.0,2,446.0,523.0,,7,603.0,441.0,,,,,8,508.0,548.0,8,584.0,376.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Net Shot,,,,
31,5.0,00:50:58,76473.0,14,17,B,2,Push shot,,1.0,2.0,7,603.0,441.0,,3,861.0,641.0,,,,,7,573.0,428.0,8,612.0,542.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Push,,,,
31,6.0,00:51:00,76502.0,14,17,A,2,Clear,,,1.0,3,861.0,641.0,,4,793.0,367.0,,,,,8,782.0,626.0,8,642.0,405.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Clear,,,,
31,7.0,00:51:01,76527.0,14,17,B,2,Half smash,1.0,,1.0,4,793.0,367.0,,8,485.0,572.0,,,,,8,750.0,381.0,8,741.0,599.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Smash,,,,
31,8.0,00:51:01,76540.0,14,17,A,2,Net block,,1.0,2.0,8,485.0,572.0,,1,484.0,451.0,,,,,8,725.0,574.0,9,751.0,372.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Net Block,,,,
31,9.0,00:51:02,76567.0,14,17,B,2,Push shot,,,2.0,1,484.0,451.0,,8,820.0,628.0,,,,,7,543.0,430.0,8,564.0,547.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Push,,,,
31,10.0,00:51:03,76597.0,14,17,A,2,Transition drop shot,,,1.0,8,820.0,628.0,,1,473.0,431.0,,,,,9,772.0,632.0,8,620.0,404.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Drop,,,,
31,11.0,00:51:04,76619.0,14,17,B,2,Lift,,,2.0,1,473.0,431.0,,6,422.0,629.0,,,,,5,519.0,419.0,8,673.0,590.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Lift,,,,
31,12.0,00:51:05,76644.0,14,17,A,2,Half smash,1.0,,1.0,6,422.0,629.0,,8,755.0,398.0,,,,,8,554.0,585.0,8,552.0,399.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Smash,,,,
31,13.0,00:51:06,76656.0,14,17,B,2,Net block,,1.0,2.0,8,755.0,398.0,,1,852.0,512.0,,,,,8,566.0,392.0,8,543.0,600.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Net Block,,,,
31,14.0,00:51:07,76682.0,14,17,A,2,Net shot,,,2.0,1,852.0,512.0,,2,842.0,440.0,,,,,8,785.0,530.0,8,694.0,403.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Net Shot,,,,
31,15.0,00:51:08,76704.0,14,17,B,2,Net shot,,1.0,2.0,2,842.0,440.0,,1,826.0,488.0,,,,,2,782.0,434.0,8,742.0,531.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Net Shot,,,,
31,16.0,00:51:09,76727.0,14,17,A,2,Net shot,,,2.0,1,826.0,488.0,,2,829.0,473.0,,,,,2,790.0,496.0,7,735.0,430.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Net Shot,,,,
31,17.0,00:51:09,76738.0,14,17,B,2,Net kill,,1.0,1.0,2,829.0,473.0,,8,722.0,541.0,,,,,7,712.0,436.0,7,786.0,499.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Net Kill,,,,
31,18.0,00:51:10,76761.0,14,17,A,3,Half smash,1.0,,1.0,8,722.0,541.0,1.0,9,706.0,364.0,Opponent winner,Winner,A,,8,721.0,545.0,7,732.0,465.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Smash,Chen Long,TRUE,Winner,Winner
32,1.0,00:51:47,77692.0,15,17,A,1,Short serve,,1.0,2.0,,,,,7,587.0,441.0,,,,,8,654.0,547.0,8,583.0,399.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Short Serve,,,,
32,2.0,00:51:48,77712.0,15,17,B,2,Net shot,,1.0,2.0,7,587.0,441.0,,7,507.0,482.0,,,,,8,607.0,419.0,8,669.0,548.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Net Shot,,,,
32,3.0,00:51:49,77733.0,15,17,A,2,Net shot,,1.0,2.0,7,507.0,482.0,,1,498.0,474.0,,,,,7,527.0,500.0,8,573.0,420.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Net Shot,,,,
32,4.0,00:51:50,77752.0,15,17,B,3,Net hook shot,,,2.0,1,498.0,474.0,,10,971.0,475.0,Out,Opponent out,A,,7,523.0,455.0,7,581.0,502.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Net Hook,Chen Long,TRUE,Opponent Out,Opponent Out
33,1.0,00:52:19,78478.0,16,17,A,1,Short serve,,1.0,2.0,,,,,7,713.0,429.0,,,,,8,630.0,545.0,8,732.0,399.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Short Serve,,,,
33,2.0,00:52:19,78495.0,16,17,B,2,Net shot,,1.0,2.0,7,713.0,429.0,,7,590.0,515.0,,,,,8,657.0,424.0,8,668.0,552.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Net Shot,,,,
33,3.0,00:52:20,78514.0,16,17,A,2,Net shot,,1.0,2.0,7,590.0,515.0,,7,656.0,451.0,,,,,7,638.0,520.0,8,646.0,419.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Net Shot,,,,
33,4.0,00:52:21,78530.0,16,17,B,2,Net shot,,,2.0,7,656.0,451.0,,7,719.0,485.0,,,,,7,657.0,436.0,8,634.0,531.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Net Shot,,,,
33,5.0,00:52:22,78550.0,16,17,A,2,Lift,,,2.0,7,719.0,485.0,,9,679.0,365.0,,,,,7,696.0,491.0,8,658.0,425.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Lift,,,,
33,6.0,00:52:23,78595.0,16,17,B,2,Drop shot,,,1.0,9,679.0,365.0,,8,610.0,530.0,,,,,9,658.0,363.0,8,662.0,557.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Drop,,,,
33,7.0,00:52:24,78610.0,16,17,A,2,Net shot,,1.0,2.0,8,610.0,530.0,,7,675.0,450.0,,,,,8,690.0,545.0,9,661.0,369.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Net Shot,,,,
33,8.0,00:52:25,78628.0,16,17,B,2,Net shot,,,2.0,7,675.0,450.0,,7,749.0,484.0,,,,,8,649.0,410.0,8,664.0,542.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Net Shot,,,,
33,9.0,00:52:25,78647.0,16,17,A,2,Net shot,,,2.0,7,749.0,484.0,2.0,7,686.0,468.0,,,,,7,706.0,503.0,7,657.0,429.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Net Shot,,,,
33,10.0,00:52:26,78673.0,16,17,B,2,Net shot,,1.0,2.0,7,686.0,468.0,1.0,7,672.0,485.0,,,,,7,639.0,449.0,7,674.0,508.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Net Shot,,,,
33,11.0,00:52:27,78687.0,16,17,A,3,Net kill,,,1.0,7,672.0,485.0,2.0,8,703.0,379.0,Opponent winner,Winner,A,,7,679.0,487.0,7,642.0,440.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Net Kill,Chen Long,TRUE,Winner,Winner
34,1.0,00:52:59,79495.0,17,17,A,1,Short serve,,1.0,2.0,,,,,7,608.0,444.0,,,,,8,659.0,539.0,8,579.0,396.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Short Serve,,,,
34,2.0,00:53:00,79513.0,17,17,B,2,Net shot,,,2.0,7,608.0,444.0,,7,515.0,512.0,,,,,7,629.0,428.0,8,651.0,542.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Net Shot,,,,
34,3.0,00:53:01,79536.0,17,17,A,2,Net shot,,1.0,2.0,7,515.0,512.0,,7,598.0,451.0,,,,,8,564.0,538.0,8,613.0,416.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Net Shot,,,,
34,4.0,00:53:02,79552.0,17,17,B,2,Push shot,,,2.0,7,598.0,451.0,,8,719.0,533.0,,,,,7,602.0,429.0,8,601.0,534.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Push,,,,
34,5.0,00:53:02,79560.0,17,17,A,2,Drive,,,1.0,8,719.0,533.0,,8,632.0,417.0,,,,,8,641.0,531.0,7,612.0,437.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Drive,,,,
34,6.0,00:53:02,79568.0,17,17,B,2,Drive,,,1.0,8,632.0,417.0,,8,549.0,530.0,,,,,8,621.0,419.0,8,703.0,536.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Drive,,,,
34,7.0,00:53:03,79583.0,17,17,A,2,Drive,1.0,,1.0,8,549.0,530.0,,8,654.0,389.0,,,,,8,673.0,537.0,8,629.0,390.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Drive,,,,
34,8.0,00:53:03,79591.0,17,17,B,2,Defensive lift,,1.0,2.0,8,654.0,389.0,,7,652.0,515.0,,,,,8,619.0,389.0,8,639.0,544.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Lift,,,,
34,9.0,00:53:04,79617.0,17,17,A,3,Smash,,,1.0,7,652.0,515.0,2.0,6,778.0,405.0,Opponent winner,Winner,A,,7,643.0,529.0,8,597.0,377.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Smash,Chen Long,TRUE,Winner,Winner
35,1.0,00:53:45,80630.0,17,18,A,1,Short serve,,1.0,2.0,,,,2.0,7,744.0,454.0,,,,,8,635.0,539.0,8,741.0,396.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Short Serve,,,,
35,2.0,00:53:45,80645.0,17,18,B,2,Net shot,,,2.0,7,744.0,454.0,2.0,2,823.0,465.0,,,,,8,764.0,429.0,8,673.0,551.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Net Shot,,,,
35,3.0,00:53:46,80663.0,17,18,A,2,Net shot,,,2.0,2,823.0,465.0,,2,824.0,447.0,,,,,2,800.0,515.0,8,734.0,411.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Net Shot,,,,
35,4.0,00:53:47,80681.0,17,18,B,2,Push shot,,1.0,2.0,2,824.0,447.0,,9,495.0,641.0,,,,,7,772.0,441.0,7,765.0,523.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Push,,,,
35,5.0,00:53:48,80708.0,17,18,A,2,Clear,1.0,,1.0,9,495.0,641.0,,4,780.0,367.0,,,,,8,615.0,596.0,8,631.0,402.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Clear,,,,
35,6.0,00:53:49,80745.0,17,18,B,2,Drop shot,1.0,,1.0,4,780.0,367.0,,6,449.0,548.0,,,,,9,748.0,365.0,8,672.0,602.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Drop,,,,
35,7.0,00:53:50,80762.0,17,18,A,2,Net block,,1.0,2.0,6,449.0,548.0,,1,477.0,445.0,,,,,8,611.0,546.0,9,755.0,369.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Net Block,,,,
35,8.0,00:53:51,80787.0,17,18,B,2,Net shot,,,2.0,1,477.0,445.0,,2,440.0,497.0,,,,,7,528.0,433.0,8,587.0,553.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Net Shot,,,,
35,9.0,00:53:52,80810.0,17,18,A,2,Push shot,,1.0,2.0,2,440.0,497.0,,9,743.0,372.0,,,,,2,477.0,513.0,8,572.0,415.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Push,,,,
35,10.0,00:53:53,80837.0,17,18,B,2,Smash,1.0,,1.0,9,743.0,372.0,,8,613.0,575.0,,,,,9,689.0,371.0,8,649.0,550.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Smash,,,,
35,11.0,00:53:53,80847.0,17,18,A,2,Net block,,1.0,2.0,8,613.0,575.0,,7,759.0,451.0,,,,,8,734.0,594.0,9,716.0,368.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Net Block,,,,
35,12.0,00:53:55,80876.0,17,18,B,2,Net kill,,1.0,1.0,7,759.0,451.0,,8,656.0,573.0,,,,,7,711.0,445.0,8,689.0,568.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Net Kill,,,,
35,13.0,00:53:55,80884.0,17,18,A,3,Net block,,1.0,2.0,8,656.0,573.0,,7,655.0,527.0,Did not cross the net,Opponent did not cross the net,B,,8,695.0,567.0,7,715.0,442.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Net Block,Chou Tien Chen,FALSE,Opponent Failed to Cross Net,Opponent Failed to Cross Net
36,1.0,00:54:36,81924.0,18,18,B,1,Short serve,,1.0,2.0,,,,,7,774.0,511.0,,,,,8,623.0,414.0,8,720.0,570.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Short Serve,,,,
36,2.0,00:54:37,81945.0,18,18,A,2,Net shot,,,2.0,7,774.0,511.0,,2,824.0,441.0,,,,,7,729.0,517.0,8,620.0,407.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Net Shot,,,,
36,3.0,00:54:38,81966.0,18,18,B,2,Net shot,,1.0,2.0,2,824.0,441.0,,1,816.0,487.0,,,,,7,767.0,434.0,8,711.0,539.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Net Shot,,,,
36,4.0,00:54:39,81988.0,18,18,A,2,Lift,,,2.0,1,816.0,487.0,,3,515.0,366.0,,,,,1,795.0,503.0,8,707.0,417.0,0,CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage_set2.csv,world_tour_finals_2019_group_chou,World Tour Finals 2019 Group,World Tour Finals,2019,Group Stage,2,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Lift,,,,
